id,name,description,industry
2392,Capsule,"Capsule is rebuilding the $425 billion pharmacy industry from the inside out with an emotionally resonant experience, and technology that enables customized outcomes for doctors, hospitals, insurers, and manufacturers. Our team makes the same promise to each other as the one we’ve made to our customers, doctors, and partners: everybody needs some looking after sometimes. We’ll never lose sight of the fact that behind all the craziness of the healthcare system, we’re just people looking after other people. Capsule has raised $70 million from Thrive Capital, Glade Brook Capital, and The Virgin Group.",Health & Life Science Tech
701,OncoResponse,"OncoResponse Inc., an immuno-oncology company located in Houston, Texas, has partnered with MD Anderson Cancer Center (MDACC) to deploy a unique and transformational approach to cancer therapeutic monoclonal antibody and target discovery. The company licensed the I-STAR™ platform, developed and validated by Theraclone Sciences of Seattle, to interrogate the human memory B-cell repertoire of cancer patients who are considered “Elite Responders” to immunotherapy; as such, their own adaptive immune system responded to immunotherapy stimulation in a way that achieved curative or durable responses. From these Elite Responders, OncoResponse is leveraging the human immune system to identify fully human monoclonal antibodies and discover novel targets that will lead to the development of fully human antibody derived therapeutics for the treatment of cancer.",Health & Life Science Tech
2828,Meru Health,"Meru Health is an online provider for greater mental health with remote clinicians (licensed therapists & psychiatrists), a smartphone-based treatment program, a biofeedback wearable and an anonymous peer-support group. Founded by Kristian Ranta, Albert Nazander, and Riku Lindholm in 2016, Meru Health is headquartered in San Mateo, California.",Health & Life Science Tech
1794,Chinook Therapeutics,"Chinook Therapeutics is a biotechnology company that specializes in the fields of therapeutics and life science. The company focuses on developing precision medicines for kidney diseases. Its services offers utilization of novel translational platforms and patient stratification tools, and emergence of accelerated regulatory pathways based on surrogate endpoints. The company was founded in 2019 and headquartered in Alberta, Canada.",Health & Life Science Tech
610,Genticel,"Genticel is a French clinical stage biotechnology company founded by Benedikt Timmerman in 2001 and focused on the development of innovative immunotherapies designed to treat virus infections and virus-induced diseases. Genticel aims to become a leader in immunotherapy in multiple indications, starting with HPV and HPV induced diseases such as cervical cancer.",Health & Life Science Tech
3895,PulsePoint,"PulsePoint is an advanced data and technology company that is breaking new ground with programmatic solutions for healthcare organizations, to personalize information and improve outcomes. We are leading a revolution in radical health personalization to help organizations improve how they provide care, education and support to people when they need it most. Through programmatic automation, we interpret the hard to read signals of the customer journey and understand the connection points between relevance and engagement. This enables us to deliver a suite of tools that allow for the seamless activation of health options.",Health & Life Science Tech
355,Selexys Pharmaceuticals Corporation,"Selexys Pharmaceuticals Corporation (Selexys) is a privately held company that is developing drugs to treat inflammatory and thrombotic diseases. They are targeting the underlying disease mechanism for these disorders. Their target is the adhesion of white blood cells to sites of inflammation mediated by the binding of two proteins, P-selectin and PSGL-1. The company is in preclinical development of humanized antibodies to P-selectin and PSGL-1 for the treatment of acute and chronic inflammatory and thrombotic disorders. Unregulated inflammatory processes play a major role in the harmful effects of multiple inflammatory disorders.",Health & Life Science Tech
4827,AgBiome,"AgBiome is a biotechnology company using new knowledge of the plant-associated microbiome to create innovative products for agriculture. Partnerships with leading agricultural companies to accelerate our discovery process and allow us to deliver solutions for global markets. We employ 85 full-time and 2 part-time employees and occupy a state-of-the-art 30,000 square foot laboratory and greenhouse facility in the Research Triangle Park in Durham, North Carolina. AgBiome’s products will help farmers combat many of the most important unsolved problems in agriculture, including insects, nematodes, and diseases.",Health & Life Science Tech
2541,Iterum Therapeutics,"Iterum Therapeutics is a clinical-stage pharmaceutical company that develops significantly differentiated anti-infectives. It aimed at combatting the global crisis of multi-drug resistant (MDR) pathogens to significantly improve the lives of people affected by serious and life-threatening diseases around the world. Iterum’s first product is a novel anti-infective compound that has demonstrated potent in-vitro activity vs. a wide variety of gram-negative, gram-positive, and anaerobic bacteria resistant to other antibiotics. It was founded in 2015 and is based in Dublin, Ireland.",Health & Life Science Tech
3486,Akarna Therapeutics,"Akarna Therapeutics is a biopharmaceutical company with offices in San Diego and Cambridge (UK) that is developing novel small molecule therapeutics that target inflammatory and fibrotic diseases. Our lead program is a non-bile acid FXR agonist that is potentially a best-in-class therapeutic for the treatment of nonalcoholic steatohepatitis (NASH), a progressive form of fatty-liver disease for which there are no approved therapies. Akarna’s lead candidate is currently in preclinical, IND-enabling toxicology and safety pharmacology studies with first-in-human studies planned for early 2017.",Health & Life Science Tech
849,Innovaccer,"Innovaccer's aim is to make full use of all the data healthcare has worked so hard to collect. Its Gartner and KLAS-recognized data activation platform and artificial intelligence products have been deployed all over the US across more than 500 locations, enabling over 10,000 providers transform care delivery and work as one. Innovaccer's Data Activation Platform (DAP) TM has been successfully implemented for several institutions, governmental organizations, and several corporate enterprises such as Mercy ACO, Orlando Health, Catholic Health Initiatives, StratiFi Health, UniNet Healthcare Network, Catalyst Health Network, Hartford Healthcare, and Osler Health Network. Innovaccer is based in San Francisco and has 5 offices across the United States and Asia.",Health & Life Science Tech
844,Follica,"Follica, Inc. is developing novel therapies for conditions and disorders of the hair follicle, the epicenter for the development and replenishment of human hair and skin. Treatments for conditions of the follicle account for a total market exceeding $10 billion annually, despite a lack of truly effective solutions.",Health & Life Science Tech
2150,Element Biosciences,Element Biosciences is a multi-disciplinary startup focused on innovating genetic analysis tools for the research and diagnostic markets. The Company's technology will broaden the end user experience through improved data quality and simplified workflows to benefit discoveries and diagnosis in healthcare.,Health & Life Science Tech
3252,Artemis Health,"Artemis Health operates as a health data analytics company. It operates a platform that provides self-insured employers with actionable data on their benefits programs, opportunities and gaps, and tools to help them make decisions. Artemis Health's platform enables users to identify problems in their benefits’ programs; share findings with the right people; find solutions for problems and to enhance their programs; and track solutions. Dallen Allred, Dallin Regehr, and Grant Gordon founded it in 2013, with its headquarters in Salt Lake City in Utah.",Health & Life Science Tech
4196,Amplimmune,"Amplimmune is a product driven company that is developing immune-based biologics to treat patients in the areas of cancer, autoimmunity, transplantation and infectious diseases. Amplimmune's scientific founders from Johns Hopkins University have identified several key immunological ligands and receptors. These immunological checkpoint and co-stimulatory molecules are the basis for developing a new class of biological treatments which modulate critical mechanisms in the body's immune system with the aim of bettering the lives of patients suffering from aberrant immunological conditions.",Health & Life Science Tech
596,Biom'Up,"Biom'Up, expert in the field of resorbable biomaterials, designs, develops and manufactures unique medical devices based on collagen technology. These innovative and clinically proven products cover many different surgical specialties - orthopaedics, spinal, cardiac, general and maxillo-facial - and improve patient healing by allowing guided regeneration of soft tissues and bone.",Health & Life Science Tech
4304,Cyteir Therapeutics,"Cyteir is developing the next generation of synthetic lethal therapies to treat cancer.Cyteir Therapeutics is creating breakthrough solutions to the major challenges facing cancer researchers today. Currently in development, is the answer to the oncology triumvirate: reducing side effects, reducing therapy resistance, inducing diseased cell self destruction.",Health & Life Science Tech
4408,Spruce Health,"At Spruce, we’re passionate about building a better way to see the doctor. We think getting great health care in America involves too much waiting and hassle. Healthcare pricing should be affordable and involve no surprises. We think the experience of “going to the doctor” can be dramatically improved for both patients and physicians through easy-to-use software to enrich the patient-physician relationship and improve quality, safety, and satisfaction.",Health & Life Science Tech
1741,RapidSOS,"RapidSOS is an award-winning emergency technology company that builds transformative technology to save lives. Partnering with Internet of Things (IoT) companies and the public safety community, RapidSOS provides a proprietary rich data link to public safety – sending lifesaving data to aid in emergency response. By analyzing data around when and where emergencies are occurring, RapidSOS is developing technology to predict and preempt emergencies and dynamically warn people in harm's way – a complete paradigm shift from emergency response to emergency prediction and preemption.",Health & Life Science Tech
1151,Qventus,"Qventus optimizes operational decisions in hospitals in real time. They use machine learning and optimization algorithms to help hospitals reduce costs, improve quality and experience of the healthcare they deliver. Qventus is a YCombinator and StartX company working with some of the top health institutions in the country to change how healthcare is run.",Health & Life Science Tech
3254,Nimbus Therapeutics,"Nimbus Discovery is now Nimbus Therapeutics to reflect our transition into a clinical stage company. Nimbus Therapeutics is a biotechnology company headquartered in Cambridge, Mass., that is pioneering a new computational technology-driven paradigm to rapidly advance a diverse pipeline of novel small molecule product candidates into clinical development. We are designing highly selective and potent medicines to disrupt known drivers of serious diseases, including metabolic disease, cancer and immune-inflammatory disorders.",Health & Life Science Tech
2971,Mammoth Biosciences,"Mammoth Biosciences is a developer of a CRISPR-based disease detection platform intended to harness the diversity of nature to power the next-generation of CRISPR (Clustered Regularly Interspaced Short Palindromic Repeats) products across therapeutics and diagnostics. The company aims to democratize disease detection with an easy and affordable point-of-need test that allows rapid and simultaneous detection of multiple conditions and transform gene editing with systems that enable in vivo editing and beyond. It is building the platform to read and write the code of life through the discovery and development of novel CRISPR systems. The company can provide enhanced diagnostics and genome editing for life science research, healthcare, agriculture, biodefense and more by leveraging its internal research and development and exclusive licensing to Cas12, Cas13, and Cas14 systems. Mammoth Biosciences was founded in 2017 and based in San Francisco, California.",Health & Life Science Tech
405,Alcresta,"Alcresta is developing and commercializing innovative, point-of-care, enzyme-based nutritional products that support improved nutrition and manage disease for infants, aging adults and people battling acute conditions or chronic diseases. Alcresta’s research-based approach is innovative, proprietary and driven by the unmet nutritional needs of those people with compromised health. Alcresta’s core capabilities include expertise in adult and pediatric nutrition, as well as protein manufacturing expertise and regulatory experience that support the development and commercialization of its programs. The company’s platform is supported by the Alcresta team’s proven success in developing protein therapeutics.",Health & Life Science Tech
1778,Medsphere Systems,"Medsphere Systems Corporation provides open source software for the healthcare industry. It offers OpenVista, a portfolio of products and professional services for hospitals, clinics, and integrated delivery networks. The company's OpenVista includes OpenVista Enterprise, an electronic health record solution that offers patient and health information management system, clinical information system, laboratory, pharmacy, radiology, nutrition and food service, and interface suite modules. In addition, the company offers implementation, training, support, and development services. Medsphere Systems Corporation was founded in 2002 and is headquartered in Carlsbad, California.",Health & Life Science Tech
100,ORIG3N,"ORIG3N is a biotechnology company developing breakthrough treatments for rare genetically inherited diseases with targets in heart, liver and neurodegenerative indications. These treatments are based upon Nobel Prize winning technology. This will replace the trial & error guess work of treating disease and enable longer, healthier lives.",Health & Life Science Tech
4303,Hungryroot,"Hungryroot is a direct-to-consumer brand of fresh, healthy packaged foods. We offer a variety of clean-ingredient food products ranging from plant-based pastas and versatile sauces to thoughtfully sourced proteins and wholesome desserts. We're sold online and deliver directly to your home, and the entire experience is tailored to your personal preferences so it gets better as we get to know you. Our goal is to make it as simple, convenient, and inspiring as possible to eat healthy.",Health & Life Science Tech
4288,Augmedix,"Augmedix is a tech-enabled service that reclaims the hours physicians spend on the computer entering or retrieving data from electronic health records and refocuses them on what matters most: patient care. It uses wearable technology to connect its clinic with the Augmedix charting service. It is powered by Google Glass and Smartphone devices. It was founded in 2012 and is headquartered in San Francisco, California.",Health & Life Science Tech
4191,Centrexion,Centrexion Therapeutics is focused on developing new therapies for moderate to severe chronic pain that address the safety and efficacy gaps in the current treatment paradigm.We aim to relieve the suffering associated with chronic pain by creating treatments that address the safety and efficacy gaps in the current treatment paradigm.,Health & Life Science Tech
4419,MI Bioresearch,"MI Bioresearch is a specialty contract research organization (CRO) providing in vivo preclinical imaging services. With a proven track record of imaging and drug discovery expertise, the company enhances preclinical and translational research through its in vivo pharmaco-IMAGING platform. This combination of traditional pharmacology and innovative imaging includes MRI, micro-CT, micro-PET, SPECT and optical (bioluminescence and fluorescence molecular tomography) tools to quantitatively measure response to therapy at anatomical, functional and molecular levels. Molecular Imaging also provides supportive in vitro services. They have performed over 2000 cell line based traditional oncology studies and over 500 imaging enhanced studies since their founding in 2003.",Health & Life Science Tech
825,Afferent Pharmaceuticals,"Afferent Pharmaceuticals, Inc. operates as a clinical-stage biopharmaceutical company. It develops medicines to treat chronic pain by targeting P2X3 receptors in nerve fibers. The company’s AF-219, a compound that completed two Phase 1 clinical studies. Afferent Pharmaceuticals, Inc. was founded in 2009 and is based in San Mateo, California.",Health & Life Science Tech
4961,Cylene Pharmaceuticals,"Cylene Pharmaceuticals, Inc., a biotech pharmaceutical company, engages in the discovery, development, and commercialization of small molecule drugs that target nucleolus and kill cancer cells. It offers nucleolus targeting agents, which are small-molecule targeted cancer therapeutic agents for carcinoid/neuroendocrine tumors and pediatric brain tumors; and serine/threonine protein kinase inhibitors. The company also provides pre-clinical stage oral drug candidates. Cylene Pharmaceuticals, Inc. was founded in 1997 as Cyternex, Inc. and changed its name to Cylene Pharmaceuticals, Inc. in October 2003. The company is based in San Diego, California.",Health & Life Science Tech
4489,ALX Oncology,"The founding of Alexo Therapeutics was based upon technology invented by Aaron Ring, K. Christopher Garcia, Kipp Weiskopf, Aron Levin, and Irving Weissman at Stanford University. This discovery involves soluble versions of signal regulatory protein-α (SIRPα) that have been engineered to bind CD47 with significantly greater affinity than natural SIRPα.1 Alexo is an independent, private biotechnology company. They closed their Series A funding of $36M in May 2015, which was led by venBio and joined by Lightstone Ventures, the Longevity Fund, and Stanford University. Dr. Corey Goodman is their Chair and Dr. Jaume Pons their President and CEO. Their growing R&D team is located in South San Francisco.",Health & Life Science Tech
3047,Glow,"Glow is a fertility app that crunches and analyzes vast quantities of data to help users take control of their reproductive health. It was launched as a single app on a single platform with the aim of helping women become pregnant. Glow helps women track their cycles and get the most accurate fertility predictions, whether they are avoiding pregnancy or trying to conceive. It assists women in many phases of their reproductive journeys such as avoiding pregnancy, conceiving, pregnancy, and postpartum. Glow also provides miscarriage support for women who have experienced a loss. In each stage, Glow provides insights, articles, useful tips, and a translation of health data to achieve better fertility outcomes. It was launched in 2013 by [Michael Huang](https://www.crunchbase.com/person/michael-huang), [Max Levchin](https://www.crunchbase.com/person/max-levchin), [Kevin Ho](https://www.crunchbase.com/person/kevin-ho), [Ryan Ye](https://www.crunchbase.com/person/ryan-ye), and [Chris Martinez](https://www.crunchbase.com/person/chris-martinez-2). It is based in San Francisco, C.A.",Health & Life Science Tech
4348,Evox Therapeutics,"Evox Therapeutics is a privately held, Oxford-based biotechnology company focused on harnessing and engineering the natural delivery capabilities of extracellular vesicles, known as exosomes, to develop an entirely new class of therapeutics. Backed by leading Life Sciences Venture Capital groups and supported by a comprehensive intellectual property portfolio, Evox’s mission is to positively impact human health by creating novel exosome-based therapeutics for the treatment of various severe diseases with limited options for patients and their families. Evox has created substantial proprietary technology to modify exosomes using various molecular engineering, drug loading, and targeting strategies to facilitate targeted drug delivery to organs of interest, including the brain and the central nervous system. Exosome-based drugs have the potential to address some of the limitations of protein, antibody and nucleic acid-based therapies by enabling delivery to cells and tissues that are currently out of reach using other drug delivery technologies. Evox is leading the development within this emerging therapeutic space.",Health & Life Science Tech
3979,Aimmune Therapeutics,"Aimmune Therapeutics is a clinical-stage biopharmaceutical company developing a therapeutic approach, including the development of product candidates, for the treatment of peanut and other food allergies. The Company's therapeutic approach, which it refers to as Characterized Oral Desensitization Immunotherapy (CODIT), is a system designed to desensitize patients to food allergens using characterized biologic products, defined treatment protocols and support services. The Company's lead CODIT product candidate, AR101, is an investigational biologic for the treatment of patients with peanut allergy. The Company has initiated Peanut Allergy Oral Immunotherapy Study of AR101 for Desensitization in Children and Adults (PALISADE), its Phase III registration trial of AR101. The Company is in the process of evaluating additional delivery forms for AR101 for the maintenance phase.",Health & Life Science Tech
4706,Delenex Therapeutics,"Delenex Therapeutics AG is a Swiss biotech company developing therapeutic antibody fragments targeting serious medical diseases with high unmet need. The company's fragments are being designed for local/topical application by using the benefits of an antibody therapy with only limited systemic exposure. Its clinically validated technology delivers antibodies exhibiting the highest affinity, solubility and stability all combined with a very low risk of immunogenicity.",Health & Life Science Tech
4835,Benchling,"Benchling is the first modern software platform purpose-built for life science R&D. Hundreds of thousands of scientists using cutting-edge techniques like CRISPR, CAR-T immunotherapy, and genetic engineering depend on our suite of cloud applications to design DNA, collaborate on experiments, manage research workflows, and make critical R&D decisions. Benchling is powering breakthrough research on biotherapeutics, biofuels, and biomaterials at leading life science companies and the world's most renowned academic labs.",Health & Life Science Tech
1103,PHEMI Systems,"PHEMI Systems provides an NSA-grade privacy, security, governance, and data management system for Microsoft Azure. Healthcare organizations use PHEMI Data Privacy Manager to address their urgent need to secure, govern, curate, and control access to privacy-sensitive information. Optimized for Microsoft Azure, PHEMI’s software is easy to deploy and manage, connects to hundreds of data sources, and integrates with most popular data science and business analysis tools. Built on a privacy-by-design architecture, the software enables data sharing and provides a governance framework to facilitate compliance with privacy regulations. PHEMI Data Privacy Manager can scale to any size of organization, with a flexible usage-based pricing model. For more information, visit https://www.phemi.com/ and follow us on Linkedin Youtube, Facebook, and Twitter @PHEMISystems.",Health & Life Science Tech
451,ShopWell,"ShopWell is a personalized nutrition app that recommends foods to people based on their dietary needs and helps them build healthy grocery lists. It's like having a personal dietitian in the palm of your hands. At home or in the store, simply scan a food’s barcode to get nutrition info and find out if the food is right for you. ShopWell alleviates all the confusion of grocery shopping and even helps you discover new foods you’ll love. ShopWell is a Community Partner of the USDA and certified by Registered Dietitians. It’s free and easy to use.  ShopWell Helps You: Achieve Health Goals - Such as weight management, lower cholesterol, & manage diabetes Eat More of the Things You Want - Such as calcium, fiber, & whole grains Avoid Things You Don’t Want - Such as sugar, trans fat, & sodium Stay Clear of Allergens & Intolerance - Such as gluten, peanuts, & lactose Build healthy grocery lists",Health & Life Science Tech
4334,BionX™ Medical Technologies,"BiOM (fromerly iWalk) is a Massachusetts based company whose sole product is the PowerFoot One. The Powerfoot One has two powerful microprocessors and six environmental sensors evaluate and adjust ankle position, stiffness, damping and power thousands of times a second. Control algorithms generate human-like force while traversing level ground, slopes and stairs, providing active amputees with near-normal gait and lower energy expenditure compared to state-of-the-art passive prosthetics.",Health & Life Science Tech
98,Zyga Technology,"Zyga Technology is a surgical solutions provider developing & commercializing medical devices for treating spine problems. In addition to the SImmetry Sacroiliac Joint Fusion System, the company is also developing the Glyder Facet Restoration Device. Zyga has put together a team of engineers, marketing personnel, and management with significant experience developing medical devices for the spine industry. Zyga Technology was founded in 2008 and is headquartered in Minnesota, USA.",Health & Life Science Tech
3864,Atopix Therapeutics,"Atopix Therapeutics Limited is a privately held, clinical-stage, biopharmaceutical company based in Oxford, UK, with an innovative approach to allergy. The company is developing a novel class of oral anti-allergic medicines, called CRTH2 antagonists, to treat atopic dermatitis, asthma and allergic rhinitis. Its lead candidate is currently being studied in a Phase 2 clinical trial for moderate to severe atopic dermatitis in several leading European dermatology centres.",Health & Life Science Tech
3091,Rgenix,"Rgenix is a a discovery platform, revolutionizing the treatment of cancer by generating first-in-class therapeutics that target key nodes in cancer progression. Its proprietary discovery platform is based on innovations in cancer biology that enable the identification and validation of novel post-transcriptionally regulated targets. Rgenix’s productive approach has yielded multiple novel targets to date across several cancer types for which the company is developing drugs, and its scientific approach has led to the discovery of novel therapeutic targets and first-in-class drugs for several cancer sub-types, including melanoma, colorectal cancer and triple-negative breast cancer, among others. Its aim is to discover and develop safe, effective, and commercially viable therapies that will transform the lives of cancer patients by treating metastatic disease. Rgenix was developed by founding scientists Dr. Sohail Tavazoie and Dr. Saeed Tavazoie. It was launched in 2010.",Health & Life Science Tech
746,NGM Biopharmaceuticals,"NGM Biopharmaceuticals, Inc. is a privately held drug discovery company committed to identifying transformational medicines that dramatically improve human health. Based on emerging human clinical and genetic observations, the Company has devised several innovative experimental approaches to discover new therapies for the treatment of metabolic and cardiovascular diseases. Our current focus is on the gastrointestinal endocrine system, with an aim to identify novel factors implicated in the pathogenesis of type 2 diabetes and the apparent resolution of this grievous disease in patients who have undergone gastric bypass surgery.",Health & Life Science Tech
4124,Circle Pharma,"Circle Pharma is an early stage biotechnology company applying proprietary computational design algorithms and innovative chemistry to develop cell permeable macrocycle peptide therapeutics against important clinical targets. It does this through an iterative, rational design process that deploys large virtual libraries of conformationally diverse macrocycle scaffolds selected for inherent permeability. The company was founded by Prof. Matt Jacobson, Ph.D. (U.C. San Francisco) and Prof. Scott Lokey, Ph.D. (U.C. Santa Cruz) and is headed by David J. Earp, J.D., Ph.D.",Health & Life Science Tech
354,Laurus Labs,"Laurus labs is an innovation-driven¸ people-centric & client-focused organization offering a broad and integrated portfolio of products & services to the global pharmaceutical industry. Equipped with a world-class infrastructure manned by best-in-class personnel & driven by the core values of knowledge, innovation and excellence, within a relatively short period, Laurus labs emerged as a segment-leading manufacturer of high quality APIs, a preferred partner for NCE development & manufacture & a trusted source of specialty ingredients for the nutraceutical industry. Given the strengths, capabilities & experience, Laurus Labs is uniquely positioned to help its clients in their endeavor of ‘quicker to market’ & thus contributing towards improving access to quality & affordable healthcare worldwide.",Health & Life Science Tech
2609,RootPath Genomics,"RootPath is a Cambridge-based biotechnology company developing a powerful personalized T cell therapy platform that bridges precision medicine and cancer immunotherapy. Their next generation technologies allow us to precisely monitor, modulate and steer the immune system for a revolution in the diagnosis and treatment of cancer.",Health & Life Science Tech
4599,Prism Pharmaceuticals,"Prism Pharmaceuticals, Inc., an acute care pharmaceutical company, engages in developing and commercializing cardiovascular injectable products in the United States. Its products include NEXTERONE, an anti arrhythmic agent in the form of injectable amiodarone; and PM103, an intravenous formulation of clopidogrel bisulfate. The company was founded in 2004 and is based in King of Prussia, Pennsylvania.",Health & Life Science Tech
507,Ablative Solutions,"Ablative Solutions, Inc., was founded in 2011 by Tim Fischell, MD, FACC, and David Fischell, PhD, to address this significant unmet medical need. Ablative Solutions’ technology involves endovascular catheters to provide an efficacious, durable, cost-effective and safe alternative to surgical renal denervation for the treatment of hypertension and other diseases caused by an overactive sympathetic nervous system.",Health & Life Science Tech
2022,iD Fresh Food,"iD Fresh Food is a Bangalore-based company. The company has two production plants in Bangalore and one each in Chennai, Mumbai, Hyderabad, Mangalore and Dubai (Middle East). iD products are also supplied to distribution centres in Mysore and Pune, and the brand is also available with online grocers like BigBasket.",Health & Life Science Tech
1426,Aerie Pharmaceuticals,"Aerie Pharmaceuticals, Inc., a biotechnology company, engages in the discovery, development, and commercialization of pharmaceutical products for the treatment of ophthalmic diseases. It focuses on the development of products for the pharmaceutical treatment of glaucoma. The company was founded in 2005 and is headquartered in Bridgewater, New Jersey with research facilities in Research Triangle Park, North Carolina. Aerie Pharmaceuticals, Inc. is a former subsidiary of Duke University Medical Center.",Health & Life Science Tech
1110,Verge Genomics,"Verge Genomics transforms drug discovery with artificial intelligence. Verge was founded by a unique combination of the field's top machine learning experts and seasoned neuroscience drug developers. Together, they share the vision that exponential advances in computational genomics combined with new insights into neuroscience has created a breakthrough opportunity to discover drugs that dramatically improve the lives of patients suffering from neurodegenerative disease.",Health & Life Science Tech
3060,Alzheon,"Alzheon is a clinical-stage biotechnology company focused on womanchild brain health, memory and aging, developing transformative treatments for Alzheimer’s disease and other neurodegenerative disorders. We are building a pipeline of innovative drugs to improve the lives of patients by preventing the cognitive and functional decline associated with neurodegeneration. Our distinct ability to make successful advances in the challenging field of therapeutics for Alzheimer’s and other neurodegenerative disorders is based on two key assets:",Health & Life Science Tech
2700,Aromyx,"Aromyx has built a platform for the digital capture of scent and taste – including the EssenceChip™ taste and scent sensor – that puts the human olfactory and taste receptors onto a disposable biochip, with a digital readout. The Aromyx platform includes the Allegory software suite, AromaGraph family of visual analytics, recommended taste/scent recording standards, access to the growing Aromyx online database of taste and scent data and related machine-learning algorithms. Unlike chemical sensors or mass spectrometry, the Aromyx EssenceChip system shows the biochemical signals that a cup of coffee, a sniff of perfume or a glass of wine send to the brain, as mediated by the human nose and tongue.",Health & Life Science Tech
4155,Kinnser Software,"Kinnser Software is the easy-to-use, Web-based software solution for home health agencies. Kinnser's powerful EMR enables every member of your team to increase productivity while reducing costs. Kinnser transforms data into actionable information, both in the office and at the point of care. More than 40,000 users trust Kinnser - the fastest growing, technology innovator in home health.",Health & Life Science Tech
2895,HistoSonics,"HistoSonics specializes in providing medical devices, interventional radiology, and surgical robotics. The company focuses on developing a non-invasive robotic platform and novel beam therapy, robotically assisted sonic therapy. The company was founded in 2009 and headquartered in Ann Arbor, Michigan.",Health & Life Science Tech
4669,CrownBio,"CrownBio is a Cutting Edge Translational Technology Company Making Precision Medicine a Reality CrownBio brings clarity to drug discovery around the world by helping biopharmaceutical companies solve some of today's most pressing challenges in oncology, cardiovascular, and metabolic disease Drug Discovery. Their premier Translational Platforms for cancer and metabolic disease help our clients accelerate their new drug development programs. CrownBio develops world-leading preclinical efficacy models and provides both in vitro and in vivo testing services and preclinical research products. They are a global company with facilities across the world in the United States, United Kingdom, China, and Taiwan.",Health & Life Science Tech
2077,Modern Animal,"Modern Animal is an innovative veterinary platform building a new kind of veterinary experience for animals and humans. The veterinary platform offers unlimited exams, in-app prescription requests & delivery, 24/7 virtual care, and more. They build innovations in technology and design give you greater access to a team of experts, flexibility, and convenience in every interaction, and the highest level of personalized care. Modern Animal built the next generation in veterinary care, reshaping a traditional industry to better meet the needs of pet owners, pets, practitioners and staff. Through the state-of-the-art app and in-clinic technology and design, as well as a membership model that allows for quality relationships to develop between doctors, pets and pet owners. Modern Animal was founded in 2019 and is headquartered in Los Angeles, California, USA.",Health & Life Science Tech
2004,Aviir,"Aviir is a venture-funded biotechnology company developing cutting-edge, diagnostic tests enabling accurate diagnosis and prognosis of cardiovascular disease. The company’s proprietary technology is based on ten years of research at Stanford University, and combines the scientific founder’s deep understanding of biomarker assay development and advanced biostatistics. Aviir has pursued an aggressive commercialization strategy, and initial products, including the MIRISK VP™ test, are currently on the market. The Aviir leadership team includes the founding scientists and highly experienced management.",Health & Life Science Tech
959,Xhale,"Xhale, a Delaware corporation, was founded in late 2005 based on intellectual property and patents licensed from the University of Florida. The company began product development on its SMART® medication adherence monitoring technology and on a propofol monitor in 2006. In 2008, the company began development of a third product line, the HyGreen® hand hygiene monitoring and recording system. By 2010, Xhale had successfully commercialized HyGreen®, and the product was spun out as a stand-alone company with a separate management team. During 2008 through 2011 Xhale was awarded two Phase II SBIR grants from the National Institutes of Health (NIH), totaling more than $4 million, to supplement the investment made by the company in its technologies. In 2010, Xhale in-licensed patents underlying the Assurance™ technology and began development of the Assurance™ product line. Xhale is now focused on its SMART®, Assurance™ and propofol monitoring product lines, and is preparing for their commercial launches in 2013. The company is privately held and private-equity funded.",Health & Life Science Tech
3632,Inivata,"Inivata is a clinical cancer genomics company harnessing the emerging potential of circulating DNA analysis to improve testing and treatment for oncologists and their patients. Unlike conventional invasive biopsies, Inivata detects and analyses genomic material from a cancer patient’s cell-free, circulating tumour DNA (ctDNA) which can be collected through a simple blood sample. This non-invasive approach – a liquid biopsy – offers a revolution in how cancer is detected, monitored and treated.",Health & Life Science Tech
702,Synyi,"The Senyi team is composed of elites from well-known universities and well-known companies at home and abroad. It integrates experts in areas such as artificial intelligence, medicine, medical informatics, and medical informationization. The core team's technical achievements have been applied to a number of national and municipal projects. He has published more than 20 papers in international top journals and has spoken at top international medical conferences.",Health & Life Science Tech
1978,Antiva Biosciences,"Antiva Biosciences, Inc. is a biopharmaceutical company developing novel, localized therapeutics for the treatment of diseases caused by HPV infection. The company was founded as Hera Therapeutics in 2012 by Dr. Karl Hostetler at The University of California San Diego. We are now Antiva Biosciences, Inc., headquartered in South San Francisco.",Health & Life Science Tech
4596,Merganser Biotech,"Merganser Biotech is a research company that is engaged in the development and licensing of medicines for the treatment of hematological and iron overload diseases that include beta thalassemia and hemochromatosis. The company develops hepcidin mimetic peptides to control iron metabolism and ineffective erythropoiesis. Merganser Biotech was founded 2011 and is based in Newtown Square, Pennsylvania.",Health & Life Science Tech
1084,Uptake Medical,"Uptake Medical develops innovative medical technologies for the treatment of lung diseases. Its first product, InterVapor™, is the first and only approach to endoscopic lung volume reduction for people with severe emphysema that uses the body’s natural healing process without leaving any foreign materials in the lung. In clinical studies, InterVapor has demonstrated clinically meaningful improvements in breathing function, exercise capacity and quality of life.",Health & Life Science Tech
4546,Embodied,"Embodied is an AI company that develops state-of-the-art companion robots that aim to revolutionize care and wellness, enhancing the quality of life for individuals and families. They are combining 14 years of research in socially assistive robotics from the University of Southern California with 15 years of experience with commercialization of consumer robotics from iRobot, and decades of animation and storytelling to build life-like, interactive robots to serve as motivators, coaches, and companions that help and empower people to be better at helping themselves.",Health & Life Science Tech
